time,load_power,wind_power,solar_power,DHI,DNI,GHI,DewPoint,SolarZenithAngle,WindSpeed,RelativeHumidity,Temperature
2018-01-01 00:21:00,0.931390284874915,0.314694440980863,0,0,0,0,-2.1,173.2,4.7,74.786,1.88
2018-01-01 00:22:00,0.931366413775237,0.315118430773913,0,0,0,0,-2.1,173.22,4.7,74.892,1.86
2018-01-01 00:23:00,0.931342542675558,0.315542420566964,0,0,0,0,-2.1,173.24,4.7,74.998,1.84
2018-01-01 00:24:00,0.93131867157588,0.315966410360015,0,0,0,0,-2.1,173.26,4.7,75.104,1.82
2018-01-01 00:25:00,0.931294800476201,0.316390400153066,0,0,0,0,-2.1,173.28,4.7,75.21,1.8
2018-01-01 00:26:00,0.931270929376523,0.317474061354827,0,0,0,0,-2.1,173.262,4.7,75.21,1.8
2018-01-01 00:27:00,0.931247058276844,0.318557722556589,0,0,0,0,-2.1,173.244,4.7,75.21,1.8
2018-01-01 00:28:00,0.931223187177166,0.319641383758351,0,0,0,0,-2.1,173.226,4.7,75.21,1.8
2018-01-01 00:29:00,0.931199316077487,0.320725044960113,0,0,0,0,-2.1,173.208,4.7,75.21,1.8
2018-01-01 00:30:00,0.931175444977809,0.321808706161875,0,0,0,0,-2.1,173.19,4.7,75.21,1.8
2018-01-01 00:31:00,0.93115157387813,0.323280218650265,0,0,0,0,-2.3,173.136,4.7,74.22,1.78
2018-01-01 00:32:00,0.931127702778452,0.324751731138656,0,0,0,0,-2.5,173.082,4.7,73.23,1.76
2018-01-01 00:33:00,0.931103831678774,0.326223243627047,0,0,0,0,-2.7,173.028,4.7,72.24,1.74
2018-01-01 00:34:00,0.931079960579095,0.327694756115437,0,0,0,0,-2.9,172.974,4.7,71.25,1.72
2018-01-01 00:35:00,0.931056089479417,0.329166268603828,0,0,0,0,-3.1,172.92,4.7,70.26,1.7
2018-01-01 00:36:00,0.931032218379738,0.328527014459626,0,0,0,0,-3.1,172.836,4.72,70.26,1.7
2018-01-01 00:37:00,0.93100834728006,0.327887760315424,0,0,0,0,-3.1,172.752,4.74,70.26,1.7
2018-01-01 00:38:00,0.930984476180381,0.327248506171222,0,0,0,0,-3.1,172.668,4.76,70.26,1.7
2018-01-01 00:39:00,0.930960605080703,0.326609252027019,0,0,0,0,-3.1,172.584,4.78,70.26,1.7
2018-01-01 00:40:00,0.930936733981024,0.325969997882817,0,0,0,0,-3.1,172.5,4.8,70.26,1.7
2018-01-01 00:41:00,0.930912862881346,0.32551507272217,0,0,0,0,-3.1,172.388,4.8,70.26,1.7
2018-01-01 00:42:00,0.930888991781667,0.325060147561524,0,0,0,0,-3.1,172.276,4.8,70.26,1.7
2018-01-01 00:43:00,0.930865120681989,0.324605222400877,0,0,0,0,-3.1,172.164,4.8,70.26,1.7
2018-01-01 00:44:00,0.93084124958231,0.32415029724023,0,0,0,0,-3.1,172.052,4.8,70.26,1.7
2018-01-01 00:45:00,0.930817378482632,0.323695372079583,0,0,0,0,-3.1,171.94,4.8,70.26,1.7
2018-01-01 00:46:00,0.930793507382953,0.322836739485819,0,0,0,0,-3.1,171.806,4.8,70.36,1.68
2018-01-01 00:47:00,0.930769636283275,0.321978106892055,0,0,0,0,-3.1,171.672,4.8,70.46,1.66
2018-01-01 00:48:00,0.930745765183597,0.32111947429829,0,0,0,0,-3.1,171.538,4.8,70.56,1.64
2018-01-01 00:49:00,0.930721894083918,0.320260841704526,0,0,0,0,-3.1,171.404,4.8,70.66,1.62
2018-01-01 00:50:00,0.93069802298424,0.319402209110762,0,0,0,0,-3.1,171.27,4.8,70.76,1.6
2018-01-01 00:51:00,0.930674151884561,0.32211400291769,0,0,0,0,-3.1,171.12,4.8,70.76,1.6
2018-01-01 00:52:00,0.930650280784883,0.324825796724618,0,0,0,0,-3.1,170.97,4.8,70.76,1.6
2018-01-01 00:53:00,0.930626409685204,0.327537590531547,0,0,0,0,-3.1,170.82,4.8,70.76,1.6
2018-01-01 00:54:00,0.930602538585526,0.330249384338475,0,0,0,0,-3.1,170.67,4.8,70.76,1.6
2018-01-01 00:55:00,0.930578667485847,0.332961178145403,0,0,0,0,-3.1,170.52,4.8,70.76,1.6
2018-01-01 00:56:00,0.930554796386169,0.333072879357627,0,0,0,0,-3.1,170.356,4.8,70.862,1.58
2018-01-01 00:57:00,0.93053092528649,0.33318458056985,0,0,0,0,-3.1,170.192,4.8,70.964,1.56
2018-01-01 00:58:00,0.930507054186812,0.333296281782073,0,0,0,0,-3.1,170.028,4.8,71.066,1.54
2018-01-01 00:59:00,0.930483183087133,0.333407982994297,0,0,0,0,-3.1,169.864,4.8,71.168,1.52
2018-01-01 01:00:00,0.930459311987455,0.33351968420652,0,0,0,0,-3.1,169.7,4.8,71.27,1.5
2018-01-01 01:01:00,0.930454935462859,0.331900333356947,0,0,0,0,-3.1,169.526,4.8,71.284,1.5
2018-01-01 01:02:00,0.930450558938263,0.330280982507373,0,0,0,0,-3.1,169.352,4.8,71.298,1.5
2018-01-01 01:03:00,0.930446182413668,0.3286616316578,0,0,0,0,-3.1,169.178,4.8,71.312,1.5
2018-01-01 01:04:00,0.930441805889072,0.327042280808227,0,0,0,0,-3.1,169.004,4.8,71.326,1.5
2018-01-01 01:05:00,0.930437429364476,0.325422929958654,0,0,0,0,-3.1,168.83,4.8,71.34,1.5
2018-01-01 01:06:00,0.93043305283988,0.325765920995569,0,0,0,0,-3.1,168.646,4.8,71.442,1.48
2018-01-01 01:07:00,0.930428676315284,0.326108912032483,0,0,0,0,-3.1,168.462,4.8,71.544,1.46
2018-01-01 01:08:00,0.930424299790688,0.326451903069398,0,0,0,0,-3.1,168.278,4.8,71.646,1.44
2018-01-01 01:09:00,0.930419923266092,0.326794894106313,0,0,0,0,-3.1,168.094,4.8,71.748,1.42
2018-01-01 01:10:00,0.930415546741497,0.327137885143228,0,0,0,0,-3.1,167.91,4.8,71.85,1.4
2018-01-01 01:11:00,0.930411170216901,0.32483548588456,0,0,0,0,-3.1,167.722,4.78,71.85,1.4
2018-01-01 01:12:00,0.930406793692305,0.322533086625892,0,0,0,0,-3.1,167.534,4.76,71.85,1.4
2018-01-01 01:13:00,0.930402417167709,0.320230687367224,0,0,0,0,-3.1,167.346,4.74,71.85,1.4
2018-01-01 01:14:00,0.930398040643113,0.317928288108556,0,0,0,0,-3.1,167.158,4.72,71.85,1.4
2018-01-01 01:15:00,0.930393664118518,0.315625888849887,0,0,0,0,-3.1,166.97,4.7,71.85,1.4
2018-01-01 01:16:00,0.930389287593922,0.314124574457931,0,0,0,0,-3.1,166.776,4.7,71.954,1.38
2018-01-01 01:17:00,0.930384911069326,0.312623260065974,0,0,0,0,-3.1,166.582,4.7,72.058,1.36
2018-01-01 01:18:00,0.93038053454473,0.311121945674017,0,0,0,0,-3.1,166.388,4.7,72.162,1.34
2018-01-01 01:19:00,0.930376158020134,0.30962063128206,0,0,0,0,-3.1,166.194,4.7,72.266,1.32
2018-01-01 01:20:00,0.930371781495538,0.308119316890103,0,0,0,0,-3.1,166,4.7,72.37,1.3
2018-01-01 01:21:00,0.930367404970942,0.309413053870261,0,0,0,0,-3.1,165.802,4.7,72.37,1.3
2018-01-01 01:22:00,0.930363028446347,0.31070679085042,0,0,0,0,-3.1,165.604,4.7,72.37,1.3
2018-01-01 01:23:00,0.930358651921751,0.312000527830578,0,0,0,0,-3.1,165.406,4.7,72.37,1.3
2018-01-01 01:24:00,0.930354275397155,0.313294264810736,0,0,0,0,-3.1,165.208,4.7,72.37,1.3
2018-01-01 01:25:00,0.930349898872559,0.314588001790895,0,0,0,0,-3.1,165.01,4.7,72.37,1.3
2018-01-01 01:26:00,0.930345522347963,0.316320454805766,0,0,0,0,-3.1,164.81,4.7,72.37,1.3
2018-01-01 01:27:00,0.930341145823368,0.318052907820637,0,0,0,0,-3.1,164.61,4.7,72.37,1.3
2018-01-01 01:28:00,0.930336769298772,0.319785360835508,0,0,0,0,-3.1,164.41,4.7,72.37,1.3
2018-01-01 01:29:00,0.930332392774176,0.32151781385038,0,0,0,0,-3.1,164.21,4.7,72.37,1.3
2018-01-01 01:30:00,0.93032801624958,0.323250266865251,0,0,0,0,-3.1,164.01,4.7,72.37,1.3
2018-01-01 01:31:00,0.930323639724984,0.319659440617485,0,0,0,0,-3.26,163.806,4.7,71.692,1.28
2018-01-01 01:32:00,0.930319263200388,0.316068614369719,0,0,0,0,-3.42,163.602,4.7,71.014,1.26
2018-01-01 01:33:00,0.930314886675792,0.312477788121953,0,0,0,0,-3.58,163.398,4.7,70.336,1.24
2018-01-01 01:34:00,0.930310510151197,0.308886961874187,0,0,0,0,-3.74,163.194,4.7,69.658,1.22
2018-01-01 01:35:00,0.930306133626601,0.305296135626421,0,0,0,0,-3.9,162.99,4.7,68.98,1.2
2018-01-01 01:36:00,0.930301757102005,0.307747027460882,0,0,0,0,-3.9,162.784,4.7,68.98,1.2
2018-01-01 01:37:00,0.930297380577409,0.310197919295343,0,0,0,0,-3.9,162.578,4.7,68.98,1.2
2018-01-01 01:38:00,0.930293004052814,0.312648811129805,0,0,0,0,-3.9,162.372,4.7,68.98,1.2
2018-01-01 01:39:00,0.930288627528218,0.315099702964266,0,0,0,0,-3.9,162.166,4.7,68.98,1.2
2018-01-01 01:40:00,0.930284251003622,0.317550594798727,0,0,0,0,-3.9,161.96,4.7,68.98,1.2
2018-01-01 01:41:00,0.930279874479026,0.313080199820657,0,0,0,0,-3.9,161.752,4.68,69.08,1.18
2018-01-01 01:42:00,0.93027549795443,0.308609804842586,0,0,0,0,-3.9,161.544,4.66,69.18,1.16
2018-01-01 01:43:00,0.930271121429834,0.304139409864516,0,0,0,0,-3.9,161.336,4.64,69.28,1.14
2018-01-01 01:44:00,0.930266744905238,0.299669014886445,0,0,0,0,-3.9,161.128,4.62,69.38,1.12
2018-01-01 01:45:00,0.930262368380643,0.295198619908375,0,0,0,0,-3.9,160.92,4.6,69.48,1.1
2018-01-01 01:46:00,0.930257991856047,0.295299865679034,0,0,0,0,-3.9,160.71,4.6,69.48,1.1
2018-01-01 01:47:00,0.930253615331451,0.295401111449693,0,0,0,0,-3.9,160.5,4.6,69.48,1.1
2018-01-01 01:48:00,0.930249238806855,0.295502357220352,0,0,0,0,-3.9,160.29,4.6,69.48,1.1
2018-01-01 01:49:00,0.930244862282259,0.295603602991011,0,0,0,0,-3.9,160.08,4.6,69.48,1.1
2018-01-01 01:50:00,0.930240485757664,0.29570484876167,0,0,0,0,-3.9,159.87,4.6,69.48,1.1
2018-01-01 01:51:00,0.930236109233068,0.296858597757481,0,0,0,0,-3.9,159.66,4.6,69.58,1.08
2018-01-01 01:52:00,0.930231732708472,0.298012346753291,0,0,0,0,-3.9,159.45,4.6,69.68,1.06
2018-01-01 01:53:00,0.930227356183876,0.299166095749101,0,0,0,0,-3.9,159.24,4.6,69.78,1.04
2018-01-01 01:54:00,0.93022297965928,0.300319844744912,0,0,0,0,-3.9,159.03,4.6,69.88,1.02
2018-01-01 01:55:00,0.930218603134684,0.301473593740722,0,0,0,0,-3.9,158.82,4.6,69.98,1
2018-01-01 01:56:00,0.930214226610089,0.301274156909903,0,0,0,0,-3.9,158.608,4.6,69.98,1
2018-01-01 01:57:00,0.930209850085493,0.301074720079084,0,0,0,0,-3.9,158.396,4.6,69.98,1
2018-01-01 01:58:00,0.930205473560897,0.300875283248266,0,0,0,0,-3.9,158.184,4.6,69.98,1
2018-01-01 01:59:00,0.930201097036301,0.300675846417447,0,0,0,0,-3.9,157.972,4.6,69.98,1
2018-01-01 02:00:00,0.930196720511705,0.300476409586628,0,0,0,0,-3.9,157.76,4.6,69.98,1
2018-01-01 02:01:00,0.930258381531417,0.302820910795824,0,0,0,0,-3.9,157.546,4.6,69.98,1
2018-01-01 02:02:00,0.930320042551129,0.30516541200502,0,0,0,0,-3.9,157.332,4.6,69.98,1
2018-01-01 02:03:00,0.930381703570841,0.307509913214215,0,0,0,0,-3.9,157.118,4.6,69.98,1
2018-01-01 02:04:00,0.930443364590552,0.309854414423411,0,0,0,0,-3.9,156.904,4.6,69.98,1
2018-01-01 02:05:00,0.930505025610264,0.312198915632607,0,0,0,0,-3.9,156.69,4.6,69.98,1
2018-01-01 02:06:00,0.930566686629976,0.311540975540756,0,0,0,0,-3.9,156.478,4.6,70.08,0.98
2018-01-01 02:07:00,0.930628347649688,0.310883035448904,0,0,0,0,-3.9,156.266,4.6,70.18,0.96
2018-01-01 02:08:00,0.9306900086694,0.310225095357053,0,0,0,0,-3.9,156.054,4.6,70.28,0.94
2018-01-01 02:09:00,0.930751669689112,0.309567155265201,0,0,0,0,-3.9,155.842,4.6,70.38,0.92
2018-01-01 02:10:00,0.930813330708824,0.30890921517335,0,0,0,0,-3.9,155.63,4.6,70.48,0.9
2018-01-01 02:11:00,0.930874991728536,0.30365795976314,0,0,0,0,-3.9,155.416,4.58,70.48,0.9
2018-01-01 02:12:00,0.930936652748247,0.29840670435293,0,0,0,0,-3.9,155.202,4.56,70.48,0.9
2018-01-01 02:13:00,0.930998313767959,0.293155448942721,0,0,0,0,-3.9,154.988,4.54,70.48,0.9
2018-01-01 02:14:00,0.931059974787671,0.287904193532511,0,0,0,0,-3.9,154.774,4.52,70.48,0.9
2018-01-01 02:15:00,0.931121635807383,0.282652938122301,0,0,0,0,-3.9,154.56,4.5,70.48,0.9
2018-01-01 02:16:00,0.931183296827095,0.28507904524467,0,0,0,0,-3.9,154.344,4.5,70.582,0.88
2018-01-01 02:17:00,0.931244957846807,0.287505152367039,0,0,0,0,-3.9,154.128,4.5,70.684,0.86
2018-01-01 02:18:00,0.931306618866519,0.289931259489408,0,0,0,0,-3.9,153.912,4.5,70.786,0.84
2018-01-01 02:19:00,0.93136827988623,0.292357366611777,0,0,0,0,-3.9,153.696,4.5,70.888,0.82
2018-01-01 02:20:00,0.931429940905942,0.294783473734146,0,0,0,0,-3.9,153.48,4.5,70.99,0.8
2018-01-01 02:21:00,0.931491601925654,0.291861515515695,0,0,0,0,-3.9,153.266,4.5,70.99,0.8
2018-01-01 02:22:00,0.931553262945366,0.288939557297244,0,0,0,0,-3.9,153.052,4.5,70.99,0.8
2018-01-01 02:23:00,0.931614923965078,0.286017599078793,0,0,0,0,-3.9,152.838,4.5,70.99,0.8
2018-01-01 02:24:00,0.93167658498479,0.283095640860343,0,0,0,0,-3.9,152.624,4.5,70.99,0.8
2018-01-01 02:25:00,0.931738246004502,0.280173682641892,0,0,0,0,-3.9,152.41,4.5,70.99,0.8
2018-01-01 02:26:00,0.931799907024213,0.281868857362089,0,0,0,0,-3.9,152.194,4.5,71.092,0.78
2018-01-01 02:27:00,0.931861568043925,0.283564032082286,0,0,0,0,-3.9,151.978,4.5,71.194,0.76
2018-01-01 02:28:00,0.931923229063637,0.285259206802483,0,0,0,0,-3.9,151.762,4.5,71.296,0.74
2018-01-01 02:29:00,0.931984890083349,0.286954381522681,0,0,0,0,-3.9,151.546,4.5,71.398,0.72
2018-01-01 02:30:00,0.932046551103061,0.288649556242878,0,0,0,0,-3.9,151.33,4.5,71.5,0.7
2018-01-01 02:31:00,0.932108212122772,0.285085221509468,0,0,0,0,-4.02,151.114,4.5,70.804,0.7
2018-01-01 02:32:00,0.932169873142484,0.281520886776058,0,0,0,0,-4.14,150.898,4.5,70.108,0.7
2018-01-01 02:33:00,0.932231534162196,0.277956552042648,0,0,0,0,-4.26,150.682,4.5,69.412,0.7
2018-01-01 02:34:00,0.932293195181908,0.274392217309238,0,0,0,0,-4.38,150.466,4.5,68.716,0.7
2018-01-01 02:35:00,0.93235485620162,0.270827882575829,0,0,0,0,-4.5,150.25,4.5,68.02,0.7
2018-01-01 02:36:00,0.932416517221332,0.273636485512071,0,0,0,0,-4.5,150.034,4.5,68.02,0.7
2018-01-01 02:37:00,0.932478178241044,0.276445088448314,0,0,0,0,-4.5,149.818,4.5,68.02,0.7
2018-01-01 02:38:00,0.932539839260756,0.279253691384557,0,0,0,0,-4.5,149.602,4.5,68.02,0.7
2018-01-01 02:39:00,0.932601500280467,0.2820622943208,0,0,0,0,-4.5,149.386,4.5,68.02,0.7
2018-01-01 02:40:00,0.932663161300179,0.284870897257043,0,0,0,0,-4.5,149.17,4.5,68.02,0.7
2018-01-01 02:41:00,0.932724822319891,0.284923783819409,0,0,0,0,-4.5,148.952,4.5,68.118,0.68
2018-01-01 02:42:00,0.932786483339603,0.284976670381776,0,0,0,0,-4.5,148.734,4.5,68.216,0.66
2018-01-01 02:43:00,0.932848144359315,0.285029556944142,0,0,0,0,-4.5,148.516,4.5,68.314,0.64
2018-01-01 02:44:00,0.932909805379027,0.285082443506508,0,0,0,0,-4.5,148.298,4.5,68.412,0.62
2018-01-01 02:45:00,0.932971466398738,0.285135330068875,0,0,0,0,-4.5,148.08,4.5,68.51,0.6
2018-01-01 02:46:00,0.93303312741845,0.278608041030365,0,0,0,0,-4.5,147.864,4.48,68.51,0.6
2018-01-01 02:47:00,0.933094788438162,0.272080751991854,0,0,0,0,-4.5,147.648,4.46,68.51,0.6
2018-01-01 02:48:00,0.933156449457874,0.265553462953344,0,0,0,0,-4.5,147.432,4.44,68.51,0.6
2018-01-01 02:49:00,0.933218110477586,0.259026173914834,0,0,0,0,-4.5,147.216,4.42,68.51,0.6
2018-01-01 02:50:00,0.933279771497298,0.252498884876323,0,0,0,0,-4.5,147,4.4,68.51,0.6
2018-01-01 02:51:00,0.93334143251701,0.255123769523978,0,0,0,0,-4.5,146.784,4.4,68.61,0.58
2018-01-01 02:52:00,0.933403093536721,0.257748654171632,0,0,0,0,-4.5,146.568,4.4,68.71,0.56
2018-01-01 02:53:00,0.933464754556433,0.260373538819287,0,0,0,0,-4.5,146.352,4.4,68.81,0.54
2018-01-01 02:54:00,0.933526415576145,0.262998423466941,0,0,0,0,-4.5,146.136,4.4,68.91,0.52
2018-01-01 02:55:00,0.933588076595857,0.265623308114596,0,0,0,0,-4.5,145.92,4.4,69.01,0.5
2018-01-01 02:56:00,0.933649737615569,0.26575489488182,0,0,0,0,-4.5,145.702,4.4,69.01,0.5
2018-01-01 02:57:00,0.933711398635281,0.265886481649043,0,0,0,0,-4.5,145.484,4.4,69.01,0.5
2018-01-01 02:58:00,0.933773059654992,0.266018068416267,0,0,0,0,-4.5,145.266,4.4,69.01,0.5
2018-01-01 02:59:00,0.933834720674704,0.266149655183491,0,0,0,0,-4.5,145.048,4.4,69.01,0.5
2018-01-01 03:00:00,0.933896381694416,0.266281241950715,0,0,0,0,-4.5,144.83,4.4,69.01,0.5
2018-01-01 03:01:00,0.93414211535719,0.266446572189517,0,0,0,0,-4.5,144.614,4.4,69.01,0.5
2018-01-01 03:02:00,0.934387849019963,0.266611902428319,0,0,0,0,-4.5,144.398,4.4,69.01,0.5
2018-01-01 03:03:00,0.934633582682736,0.266777232667121,0,0,0,0,-4.5,144.182,4.4,69.01,0.5
2018-01-01 03:04:00,0.934879316345509,0.266942562905923,0,0,0,0,-4.5,143.966,4.4,69.01,0.5
2018-01-01 03:05:00,0.935125050008282,0.267107893144726,0,0,0,0,-4.5,143.75,4.4,69.01,0.5
2018-01-01 03:06:00,0.935370783671055,0.269024273863269,0,0,0,0,-4.5,143.532,4.4,69.11,0.48
2018-01-01 03:07:00,0.935616517333829,0.270940654581813,0,0,0,0,-4.5,143.314,4.4,69.21,0.46
2018-01-01 03:08:00,0.935862250996602,0.272857035300356,0,0,0,0,-4.5,143.096,4.4,69.31,0.44
2018-01-01 03:09:00,0.936107984659375,0.2747734160189,0,0,0,0,-4.5,142.878,4.4,69.41,0.42
2018-01-01 03:10:00,0.936353718322148,0.276689796737443,0,0,0,0,-4.5,142.66,4.4,69.51,0.4
2018-01-01 03:11:00,0.936599451984921,0.273880839590069,0,0,0,0,-4.5,142.444,4.4,69.51,0.4
2018-01-01 03:12:00,0.936845185647694,0.271071882442695,0,0,0,0,-4.5,142.228,4.4,69.51,0.4
2018-01-01 03:13:00,0.937090919310468,0.268262925295321,0,0,0,0,-4.5,142.012,4.4,69.51,0.4
2018-01-01 03:14:00,0.937336652973241,0.265453968147947,0,0,0,0,-4.5,141.796,4.4,69.51,0.4
2018-01-01 03:15:00,0.937582386636014,0.262645011000573,0,0,0,0,-4.5,141.58,4.4,69.51,0.4
2018-01-01 03:16:00,0.937828120298787,0.264838909720131,0,0,0,0,-4.5,141.362,4.4,69.61,0.38
2018-01-01 03:17:00,0.93807385396156,0.267032808439689,0,0,0,0,-4.5,141.144,4.4,69.71,0.36
2018-01-01 03:18:00,0.938319587624334,0.269226707159247,0,0,0,0,-4.5,140.926,4.4,69.81,0.34
2018-01-01 03:19:00,0.938565321287107,0.271420605878805,0,0,0,0,-4.5,140.708,4.4,69.91,0.32
2018-01-01 03:20:00,0.93881105494988,0.273614504598363,0,0,0,0,-4.5,140.49,4.4,70.01,0.3
2018-01-01 03:21:00,0.939056788612653,0.271446389985699,0,0,0,0,-4.5,140.274,4.4,70.01,0.3
2018-01-01 03:22:00,0.939302522275426,0.269278275373035,0,0,0,0,-4.5,140.058,4.4,70.01,0.3
2018-01-01 03:23:00,0.9395482559382,0.26711016076037,0,0,0,0,-4.5,139.842,4.4,70.01,0.3
2018-01-01 03:24:00,0.939793989600973,0.264942046147706,0,0,0,0,-4.5,139.626,4.4,70.01,0.3
2018-01-01 03:25:00,0.940039723263746,0.262773931535042,0,0,0,0,-4.5,139.41,4.4,70.01,0.3
2018-01-01 03:26:00,0.940285456926519,0.26450112397228,0,0,0,0,-4.5,139.192,4.4,70.01,0.3
2018-01-01 03:27:00,0.940531190589292,0.26622831640952,0,0,0,0,-4.5,138.974,4.4,70.01,0.3
2018-01-01 03:28:00,0.940776924252065,0.267955508846759,0,0,0,0,-4.5,138.756,4.4,70.01,0.3
2018-01-01 03:29:00,0.941022657914839,0.269682701283998,0,0,0,0,-4.5,138.538,4.4,70.01,0.3
2018-01-01 03:30:00,0.941268391577612,0.271409893721237,0,0,0,0,-4.5,138.32,4.4,70.01,0.3
2018-01-01 03:31:00,0.941514125240385,0.271016957908417,0,0,0,0,-4.64,138.104,4.4,69.392,0.28
2018-01-01 03:32:00,0.941759858903158,0.270624022095598,0,0,0,0,-4.78,137.888,4.4,68.774,0.26
2018-01-01 03:33:00,0.942005592565931,0.270231086282778,0,0,0,0,-4.92,137.672,4.4,68.156,0.24
2018-01-01 03:34:00,0.942251326228705,0.269838150469959,0,0,0,0,-5.06,137.456,4.4,67.538,0.22
2018-01-01 03:35:00,0.942497059891478,0.269445214657139,0,0,0,0,-5.2,137.24,4.4,66.92,0.2
2018-01-01 03:36:00,0.942742793554251,0.26479805882623,0,0,0,0,-5.2,137.022,4.38,66.92,0.2
2018-01-01 03:37:00,0.942988527217024,0.26015090299532,0,0,0,0,-5.2,136.804,4.36,66.92,0.2
2018-01-01 03:38:00,0.943234260879797,0.25550374716441,0,0,0,0,-5.2,136.586,4.34,66.92,0.2
2018-01-01 03:39:00,0.94347999454257,0.2508565913335,0,0,0,0,-5.2,136.368,4.32,66.92,0.2
2018-01-01 03:40:00,0.943725728205344,0.24620943550259,0,0,0,0,-5.2,136.15,4.3,66.92,0.2
2018-01-01 03:41:00,0.943971461868117,0.245700383485797,0,0,0,0,-5.2,135.934,4.3,66.92,0.2
2018-01-01 03:42:00,0.94421719553089,0.245191331469003,0,0,0,0,-5.2,135.718,4.3,66.92,0.2
2018-01-01 03:43:00,0.944462929193663,0.24468227945221,0,0,0,0,-5.2,135.502,4.3,66.92,0.2
2018-01-01 03:44:00,0.944708662856436,0.244173227435416,0,0,0,0,-5.2,135.286,4.3,66.92,0.2
2018-01-01 03:45:00,0.94495439651921,0.243664175418623,0,0,0,0,-5.2,135.07,4.3,66.92,0.2
2018-01-01 03:46:00,0.945200130181983,0.246875724835407,0,0,0,0,-5.2,134.854,4.3,67.016,0.18
2018-01-01 03:47:00,0.945445863844756,0.250087274252192,0,0,0,0,-5.2,134.638,4.3,67.112,0.16
2018-01-01 03:48:00,0.945691597507529,0.253298823668976,0,0,0,0,-5.2,134.422,4.3,67.208,0.14
2018-01-01 03:49:00,0.945937331170302,0.256510373085761,0,0,0,0,-5.2,134.206,4.3,67.304,0.12
2018-01-01 03:50:00,0.946183064833076,0.259721922502545,0,0,0,0,-5.2,133.99,4.3,67.4,0.1
2018-01-01 03:51:00,0.946428798495849,0.255833830427486,0,0,0,0,-5.2,133.772,4.3,67.4,0.1
2018-01-01 03:52:00,0.946674532158622,0.251945738352426,0,0,0,0,-5.2,133.554,4.3,67.4,0.1
2018-01-01 03:53:00,0.946920265821395,0.248057646277366,0,0,0,0,-5.2,133.336,4.3,67.4,0.1
2018-01-01 03:54:00,0.947165999484168,0.244169554202306,0,0,0,0,-5.2,133.118,4.3,67.4,0.1
2018-01-01 03:55:00,0.947411733146942,0.240281462127246,0,0,0,0,-5.2,132.9,4.3,67.4,0.1
2018-01-01 03:56:00,0.947657466809715,0.242774275257871,0,0,0,0,-5.2,132.684,4.3,67.498,0.08
2018-01-01 03:57:00,0.947903200472488,0.245267088388496,0,0,0,0,-5.2,132.468,4.3,67.596,0.06
2018-01-01 03:58:00,0.948148934135261,0.24775990151912,0,0,0,0,-5.2,132.252,4.3,67.694,0.04
